locus_key	qc_exp_lead_present	qc_mdd_lead_present_main	qc_mdd_lead_present_noukbb
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus039	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus040	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus041	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus042	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus043	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus044	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus045	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus046	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus047	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus048	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus049	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus050	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus051	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus052	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus053	TRUE	TRUE	FALSE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus054	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus055	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus056	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus057	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus058	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus059	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus060	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus061	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus062	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus063	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus064	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus065	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus066	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus067	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus068	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus069	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus070	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus071	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus072	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus073	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus074	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus075	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus076	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus077	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus078	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus079	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus080	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus081	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus082	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus083	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus084	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus085	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus086	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus087	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus088	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus089	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus090	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus091	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus092	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus093	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus094	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus095	FALSE	FALSE	FALSE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus096	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus097	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus098	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus099	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus100	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus101	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus102	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus103	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus104	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus105	FALSE	FALSE	FALSE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus106	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus107	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus108	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus109	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus110	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus111	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus112	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus113	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus114	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus115	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus116	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus117	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus118	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus119	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus120	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus121	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus122	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus123	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus124	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus125	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus126	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus127	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus128	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus129	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus130	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus131	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus132	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus133	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus134	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus135	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus136	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus137	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus138	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus139	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus140	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus141	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus142	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus143	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus144	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus145	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus146	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus147	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus148	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus149	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus150	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus151	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus152	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus153	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus154	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus155	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus156	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus157	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus158	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus159	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus160	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus161	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus162	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus163	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus164	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus165	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus166	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus167	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus168	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus169	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus170	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus171	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus172	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus173	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus174	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus175	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus176	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus177	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus178	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus179	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus180	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus181	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus182	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus183	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus184	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus185	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus186	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus187	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus188	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus189	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus190	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus191	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus192	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus193	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus194	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus195	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus196	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus197	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus198	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus199	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus200	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus201	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus202	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus203	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus204	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus205	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus206	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus207	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus208	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus209	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus210	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus211	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus212	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus213	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus214	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus215	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus216	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus217	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus218	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus219	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus220	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus221	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus222	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus223	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus224	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus225	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus226	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus227	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus228	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus229	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus230	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus231	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus232	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus233	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus234	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus235	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus236	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus237	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus238	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus239	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus240	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus241	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus242	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus243	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus244	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus245	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus246	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus247	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus248	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus249	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus250	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus251	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus252	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus253	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus254	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus255	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus256	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus257	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus258	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus259	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus260	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus261	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus262	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus263	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus264	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus265	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus266	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus267	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus268	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus269	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus270	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus271	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus272	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus273	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus274	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus275	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus276	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus277	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus278	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus279	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus280	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus281	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus282	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus283	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus284	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus285	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus286	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus287	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus288	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus289	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus290	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus291	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus292	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus293	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus294	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus295	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus296	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus297	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus298	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus299	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus300	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus301	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus302	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus303	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus304	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus305	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus306	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus307	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus308	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus309	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus310	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus311	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus312	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus313	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus314	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus315	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus316	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus317	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus318	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus319	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus320	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus321	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus322	TRUE	TRUE	TRUE
