locus_key	trait	locus	abf_class	failure_reason	is_mhc	qc_exp_lead_present	qc_mdd_lead_present_main	qc_mdd_lead_present_noukbb
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus042	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus042	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus043	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus043	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus044	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus044	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus045	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus045	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus046	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus046	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus047	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus047	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus048	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus048	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus049	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus049	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus050	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus050	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus051	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus051	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus052	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus052	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus053	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus053	inconclusive	lead_missing	FALSE	TRUE	TRUE	FALSE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus054	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus054	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus055	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus055	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus056	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus056	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus057	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus057	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus058	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus058	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus059	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus059	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus060	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus060	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus061	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus061	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus062	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus062	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus063	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus063	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus064	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus064	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus065	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus065	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus066	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus066	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus067	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus067	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus068	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus068	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus069	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus069	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus070	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus070	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus071	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus071	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus072	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus072	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus073	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus073	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus074	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus074	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus075	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus075	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus076	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus076	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus077	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus077	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus078	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus078	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus079	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus079	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus080	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus080	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus081	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus081	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus082	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus082	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus083	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus083	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus084	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus084	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus085	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus085	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus086	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus086	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus087	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus087	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus088	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus088	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus089	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus089	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus090	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus090	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus091	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus091	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus092	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus092	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus093	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus093	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus094	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus094	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus095	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus095	inconclusive	lead_missing	FALSE	FALSE	FALSE	FALSE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus096	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus096	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus097	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus097	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus098	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus098	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus099	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus099	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus100	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus100	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus101	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus101	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus102	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus102	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus103	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus103	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus104	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus104	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus105	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus105	inconclusive	lead_missing	FALSE	FALSE	FALSE	FALSE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus106	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus106	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus107	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus107	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus108	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus108	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus109	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus109	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus110	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus110	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus111	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus111	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus112	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus112	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus113	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus113	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus114	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus114	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus115	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus115	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus116	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus116	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus117	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus117	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus118	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus118	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus119	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus119	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus120	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus120	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus121	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus121	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus122	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus122	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus123	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus123	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus124	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus124	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus125	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus125	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus126	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus126	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus127	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus127	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus128	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus128	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus129	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus129	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus130	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus130	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus131	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus131	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus132	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus132	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus133	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus133	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus134	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus134	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus135	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus135	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus136	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus136	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus137	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus137	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus138	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus138	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus139	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus139	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus140	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus140	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus141	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus141	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus142	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus142	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus143	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus143	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus144	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus144	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus145	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus145	inconclusive	mhc_excluded	TRUE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus146	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus146	inconclusive	mhc_excluded	TRUE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus147	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus147	inconclusive	mhc_excluded	TRUE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus148	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus148	inconclusive	mhc_excluded	TRUE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus149	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus149	inconclusive	mhc_excluded	TRUE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus150	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus150	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus151	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus151	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus152	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus152	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus153	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus153	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus154	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus154	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus155	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus155	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus156	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus156	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus157	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus157	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus158	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus158	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus159	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus159	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus160	Cholesterol_to_total_lipids_ratio_in_very_large_VLDL	locus160	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
