locus_key	trait	locus	outcome	p12	nsnp	PP.H0	PP.H1	PP.H2	PP.H3	PP.H4
Cholesterol_in_very_large_HDL__locus017	Cholesterol_in_very_large_HDL	locus017	noUKBB	1e-04	2950	0.000299614287255918	1.92825821180011e-05	0.482374466710802	0.030996034236511	0.486310602183313
Cholesterol_in_very_large_HDL__locus018	Cholesterol_in_very_large_HDL	locus018	main	1e-06	2583	0.0170554655867147	0.906476720384155	0.00139860373891195	0.0743266181372541	0.000742592152964715
Cholesterol_in_very_large_HDL__locus018	Cholesterol_in_very_large_HDL	locus018	main	5e-06	2583	0.0170049546033149	0.903792124625522	0.00139446167372587	0.0741064945319615	0.00370196456547607
Cholesterol_in_very_large_HDL__locus018	Cholesterol_in_very_large_HDL	locus018	main	1e-05	2583	0.0169422350495017	0.900458658578787	0.0013893184659946	0.0738331667648411	0.00737662114087567
Cholesterol_in_very_large_HDL__locus018	Cholesterol_in_very_large_HDL	locus018	main	1e-04	2583	0.0158874722747863	0.844399332848503	0.00130282448241604	0.0692365786750543	0.0691737917192406
Cholesterol_in_very_large_HDL__locus018	Cholesterol_in_very_large_HDL	locus018	noUKBB	1e-06	2526	0.015771255524433	0.835442695704545	0.00272832569471227	0.144510739227056	0.00154698384925332
Cholesterol_in_very_large_HDL__locus018	Cholesterol_in_very_large_HDL	locus018	noUKBB	5e-06	2526	0.0156742641902281	0.830304823099378	0.00271154681817542	0.143622015473716	0.00768735041850268
Cholesterol_in_very_large_HDL__locus018	Cholesterol_in_very_large_HDL	locus018	noUKBB	1e-05	2526	0.0155546898387862	0.823970671810601	0.0026908612250112	0.142526365359324	0.0152574117662786
Cholesterol_in_very_large_HDL__locus018	Cholesterol_in_very_large_HDL	locus018	noUKBB	1e-04	2526	0.0136766564301234	0.724486563451201	0.0023659735331946	0.12531809707919	0.134152709506291
Cholesterol_in_very_large_HDL__locus019	Cholesterol_in_very_large_HDL	locus019	main	1e-06	2688	0.0626352304314333	0.916222499683935	0.001336684127082	0.0195503423790405	0.000255243378508971
Cholesterol_in_very_large_HDL__locus019	Cholesterol_in_very_large_HDL	locus019	main	5e-06	2688	0.0625713467436705	0.915288014863046	0.00133532079991255	0.0195304023555171	0.00127491523785436
Cholesterol_in_very_large_HDL__locus019	Cholesterol_in_very_large_HDL	locus019	main	1e-05	2688	0.0624916751547766	0.914122586048825	0.00133362054675598	0.0195055344524212	0.00254658379722117
Cholesterol_in_very_large_HDL__locus019	Cholesterol_in_very_large_HDL	locus019	main	1e-04	2688	0.061091503459066	0.893641000810066	0.00130373980283671	0.0190684986843394	0.0248952572436918
Cholesterol_in_very_large_HDL__locus019	Cholesterol_in_very_large_HDL	locus019	noUKBB	1e-06	2629	0.0637296898012438	0.917672229490067	0.00119725326329776	0.017238157058158	0.000162670387232862
Cholesterol_in_very_large_HDL__locus019	Cholesterol_in_very_large_HDL	locus019	noUKBB	5e-06	2629	0.0636882490327145	0.91707550537974	0.00119647473926116	0.0172269478010794	0.000812823047204948
Cholesterol_in_very_large_HDL__locus019	Cholesterol_in_very_large_HDL	locus019	noUKBB	1e-05	2629	0.0636365237995262	0.916330690675498	0.00119550300686418	0.0172129567131525	0.00162432580495945
Cholesterol_in_very_large_HDL__locus019	Cholesterol_in_very_large_HDL	locus019	noUKBB	1e-04	2629	0.0627196297813442	0.903127924735551	0.00117827784291327	0.0169649472980682	0.0160092203421236
Cholesterol_in_very_large_HDL__locus020	Cholesterol_in_very_large_HDL	locus020	main	1e-06	2414	0.00226055199756582	7.2628400445433e-05	0.966303239718572	0.0310427748429645	0.000320805040452161
Cholesterol_in_very_large_HDL__locus020	Cholesterol_in_very_large_HDL	locus020	main	5e-06	2414	0.00225765492924222	7.25353216582378e-05	0.965064849046822	0.0310029911796064	0.00160196952267071
Cholesterol_in_very_large_HDL__locus020	Cholesterol_in_very_large_HDL	locus020	main	1e-05	2414	0.00225404401942035	7.24193081337548e-05	0.963521317262125	0.0309534047685443	0.00319881464177662
Cholesterol_in_very_large_HDL__locus020	Cholesterol_in_very_large_HDL	locus020	main	1e-04	2414	0.00219096752833664	7.03927479581635e-05	0.936558426008176	0.0300872139829733	0.0310929997325549
Cholesterol_in_very_large_HDL__locus020	Cholesterol_in_very_large_HDL	locus020	noUKBB	1e-06	2373	0.0478500688876767	0.001521876787917	0.921025622212987	0.0292902005173678	0.000312231594051361
Cholesterol_in_very_large_HDL__locus020	Cholesterol_in_very_large_HDL	locus020	noUKBB	5e-06	2373	0.0477903822187947	0.0015199784467436	0.919876763859744	0.0292536648437438	0.00155921063097372
Cholesterol_in_very_large_HDL__locus020	Cholesterol_in_very_large_HDL	locus020	noUKBB	1e-05	2373	0.0477159829509103	0.00151761216971489	0.918444715096005	0.0292081232274967	0.00311356655587328
Cholesterol_in_very_large_HDL__locus020	Cholesterol_in_very_large_HDL	locus020	noUKBB	1e-04	2373	0.0464153280335052	0.0014762446947268	0.893409505483257	0.0284119604586588	0.030286961329852
Cholesterol_in_very_large_HDL__locus021	Cholesterol_in_very_large_HDL	locus021	main	1e-06	2551	1.12052304643833e-05	0.942636808271624	6.781149237966e-07	0.0570431423725723	0.000308166010415102
Cholesterol_in_very_large_HDL__locus021	Cholesterol_in_very_large_HDL	locus021	main	5e-06	2551	1.11914351846566e-05	0.94147628430988	6.77280065014324e-07	0.0569729139102466	0.00153893306462423
Cholesterol_in_very_large_HDL__locus021	Cholesterol_in_very_large_HDL	locus021	main	1e-05	2551	1.11742387791274e-05	0.940029641612676	6.76239377876109e-07	0.0568853711317186	0.00307313677744953
Cholesterol_in_very_large_HDL__locus021	Cholesterol_in_very_large_HDL	locus021	main	1e-04	2551	1.08734970850047e-05	0.914729832602661	6.58039178278184e-07	0.0553543672554714	0.0299042686056038
Cholesterol_in_very_large_HDL__locus021	Cholesterol_in_very_large_HDL	locus021	noUKBB	1e-06	2447	1.13548487391657e-05	0.952840261584777	5.57131877555371e-07	0.0467476277478391	0.000400198686767531
Cholesterol_in_very_large_HDL__locus021	Cholesterol_in_very_large_HDL	locus021	noUKBB	5e-06	2447	1.13367010077434e-05	0.951317397691755	5.56241449165444e-07	0.0466729139922897	0.00199779537349803
Cholesterol_in_very_large_HDL__locus021	Cholesterol_in_very_large_HDL	locus021	noUKBB	1e-05	2447	1.1314097755592e-05	0.949420649510659	5.55132408208646e-07	0.0465798569695378	0.00398762428963898
Cholesterol_in_very_large_HDL__locus021	Cholesterol_in_very_large_HDL	locus021	noUKBB	1e-04	2447	1.09221180273312e-05	0.916527735180266	5.3589970797757e-07	0.0449660862498777	0.0384947205521213
Cholesterol_in_very_large_HDL__locus022	Cholesterol_in_very_large_HDL	locus022	main	1e-06	2970	1.14384443896395e-14	0.906252483881947	1.18101044646069e-15	0.0935680664156155	0.000179449702421075
Cholesterol_in_very_large_HDL__locus022	Cholesterol_in_very_large_HDL	locus022	main	5e-06	2970	1.14302397771331e-14	0.905602443525943	1.18016332662961e-15	0.0935009515438935	0.000896604930153759
Cholesterol_in_very_large_HDL__locus022	Cholesterol_in_very_large_HDL	locus022	main	1e-05	2970	1.14200005483391e-14	0.90479120327233	1.17910613425646e-15	0.0934171932278843	0.00179160349977674
Cholesterol_in_very_large_HDL__locus022	Cholesterol_in_very_large_HDL	locus022	main	1e-04	2970	1.1238781584558e-14	0.890433469785257	1.16039541783106e-15	0.0919347968930996	0.0176317333216319
Cholesterol_in_very_large_HDL__locus022	Cholesterol_in_very_large_HDL	locus022	noUKBB	1e-06	2859	1.21190629157599e-14	0.953307219333846	5.91141943280236e-16	0.0464983408213979	0.000194439844744551
Cholesterol_in_very_large_HDL__locus022	Cholesterol_in_very_large_HDL	locus022	noUKBB	5e-06	2859	1.21096445261536e-14	0.952566351919541	5.90682534399108e-16	0.046462204406153	0.000971443674293922
Cholesterol_in_very_large_HDL__locus022	Cholesterol_in_very_large_HDL	locus022	noUKBB	1e-05	2859	1.20978921053955e-14	0.951641885429747	5.90109276475334e-16	0.0464171127955487	0.00194100177469202
Cholesterol_in_very_large_HDL__locus022	Cholesterol_in_very_large_HDL	locus022	noUKBB	1e-04	2859	1.18901823205255e-14	0.935303061312798	5.7997763785609e-16	0.0456201732602102	0.019076765426978
Cholesterol_in_very_large_HDL__locus023	Cholesterol_in_very_large_HDL	locus023	main	1e-06	1916	5.46562227178804e-08	0.725425901878077	2.0588847383415e-08	0.273252710480705	0.00132131239614705
Cholesterol_in_very_large_HDL__locus023	Cholesterol_in_very_large_HDL	locus023	main	5e-06	1916	5.43688696720317e-08	0.721612002342463	2.04806022886766e-08	0.271816094579743	0.00657182822832152
Cholesterol_in_very_large_HDL__locus023	Cholesterol_in_very_large_HDL	locus023	main	1e-05	1916	5.40138996019063e-08	0.716900654385075	2.03468860485841e-08	0.270041428695824	0.0130578425583174
Cholesterol_in_very_large_HDL__locus023	Cholesterol_in_very_large_HDL	locus023	main	1e-04	1916	4.83336955241609e-08	0.641510022521999	1.82071689395734e-08	0.241643360129338	0.116846550807798
Cholesterol_in_very_large_HDL__locus023	Cholesterol_in_very_large_HDL	locus023	noUKBB	1e-06	1837	6.88826559722978e-08	0.885645252026838	8.87439015319979e-09	0.114098167484742	0.000256502731372276
Cholesterol_in_very_large_HDL__locus023	Cholesterol_in_very_large_HDL	locus023	noUKBB	5e-06	1837	6.8812054053034e-08	0.88473750168392	8.86529426442681e-09	0.113981221506176	0.00128119913255365
Cholesterol_in_very_large_HDL__locus023	Cholesterol_in_very_large_HDL	locus023	noUKBB	1e-05	1837	6.87240049175481e-08	0.883605427177102	8.85395059061045e-09	0.113835375721548	0.00255911952339383
Cholesterol_in_very_large_HDL__locus023	Cholesterol_in_very_large_HDL	locus023	noUKBB	1e-04	1837	6.71767841392617e-08	0.863712339188775	8.65461680119947e-09	0.111272538197284	0.0250150467825401
Cholesterol_in_very_large_HDL__locus024	Cholesterol_in_very_large_HDL	locus024	main	1e-06	3245	7.08462137594025e-159	0.954920145077144	3.31817570680754e-160	0.0447213573920701	0.000358497530771484
Cholesterol_in_very_large_HDL__locus024	Cholesterol_in_very_large_HDL	locus024	main	5e-06	3245	7.07447664630336e-159	0.953552759837684	3.31342428910333e-160	0.0446573192373597	0.00178992092492993
Cholesterol_in_very_large_HDL__locus024	Cholesterol_in_very_large_HDL	locus024	main	1e-05	3245	7.06183651735266e-159	0.951849025349856	3.30750411827281e-160	0.0445775289854479	0.0035734456646906
Cholesterol_in_very_large_HDL__locus024	Cholesterol_in_very_large_HDL	locus024	main	1e-04	3245	6.84179739615699e-159	0.922190448217082	3.20444589853811e-160	0.043188541817743	0.0346210099652006
Cholesterol_in_very_large_HDL__locus024	Cholesterol_in_very_large_HDL	locus024	noUKBB	1e-06	3160	7.14308415166117e-159	0.962800210829511	2.73387300399675e-160	0.0368457172305758	0.000354071939890088
Cholesterol_in_very_large_HDL__locus024	Cholesterol_in_very_large_HDL	locus024	noUKBB	5e-06	3160	7.13298179685313e-159	0.96143853719771	2.73000652916598e-160	0.0367936068954997	0.001767855906769
Cholesterol_in_very_large_HDL__locus024	Cholesterol_in_very_large_HDL	locus024	noUKBB	1e-05	3160	7.1203939663213e-159	0.95974185189587	2.72518878806995e-160	0.036728675888882	0.00352947221523456
Cholesterol_in_very_large_HDL__locus024	Cholesterol_in_very_large_HDL	locus024	noUKBB	1e-04	3160	6.90117637394309e-159	0.930194006780508	2.64128762645973e-160	0.0355978997074399	0.0342080935120634
Cholesterol_in_very_large_HDL__locus025	Cholesterol_in_very_large_HDL	locus025	main	1e-06	3119	0.0165101960131946	0.821893881625918	0.00121757406350332	0.0596043002499958	0.100774048047388
Cholesterol_in_very_large_HDL__locus025	Cholesterol_in_very_large_HDL	locus025	main	5e-06	3119	0.0117669737150595	0.585771585869207	0.000867776614519408	0.042480551641283	0.359113112159931
Cholesterol_in_very_large_HDL__locus025	Cholesterol_in_very_large_HDL	locus025	main	1e-05	3119	0.00865783253047953	0.430995463606621	0.000638487412677756	0.0312560825594362	0.528452133890786
Cholesterol_in_very_large_HDL__locus025	Cholesterol_in_very_large_HDL	locus025	main	1e-04	3119	0.00150412238319394	0.0748766994029465	0.000110924207117114	0.00543010888962087	0.918078145117122
Cholesterol_in_very_large_HDL__locus025	Cholesterol_in_very_large_HDL	locus025	noUKBB	1e-06	3023	0.0197142822034867	0.887029868042272	0.00122397136619325	0.0546983712292327	0.0373335071588155
Cholesterol_in_very_large_HDL__locus025	Cholesterol_in_very_large_HDL	locus025	noUKBB	5e-06	3023	0.017152787364084	0.771777260519769	0.0010649396395638	0.0475913614897337	0.16241365098685
Cholesterol_in_very_large_HDL__locus025	Cholesterol_in_very_large_HDL	locus025	noUKBB	1e-05	3023	0.0147561819749122	0.663943734542825	0.000916145159392875	0.0409418466905737	0.279442091632297
Cholesterol_in_very_large_HDL__locus025	Cholesterol_in_very_large_HDL	locus025	noUKBB	1e-04	3023	0.00419808559620861	0.188889824848732	0.000260640306836983	0.01164782171744	0.795003627530782
Cholesterol_in_very_large_HDL__locus026	Cholesterol_in_very_large_HDL	locus026	main	1e-06	393	0.000401180996816793	0.985523395790557	5.50731083469362e-06	0.0135235512332492	0.000546364668542117
Cholesterol_in_very_large_HDL__locus026	Cholesterol_in_very_large_HDL	locus026	main	5e-06	393	0.00040030614428145	0.983374271957953	5.49530108127838e-06	0.0134940605216324	0.00272586607505224
Cholesterol_in_very_large_HDL__locus026	Cholesterol_in_very_large_HDL	locus026	main	1e-05	393	0.000399217929670409	0.980701012338649	5.48036234747639e-06	0.0134573775128111	0.00543691185652174
Cholesterol_in_very_large_HDL__locus026	Cholesterol_in_very_large_HDL	locus026	main	1e-04	393	0.000380594596216148	0.934951759576398	5.2247059556618e-06	0.0128295970194653	0.0518328241019646
Cholesterol_in_very_large_HDL__locus026	Cholesterol_in_very_large_HDL	locus026	noUKBB	1e-06	367	0.00040425343792228	0.993055739378186	2.37402703217429e-06	0.00582471027727383	0.000712922879585143
Cholesterol_in_very_large_HDL__locus026	Cholesterol_in_very_large_HDL	locus026	noUKBB	5e-06	367	0.000403103909921348	0.990231903457906	2.36727629045523e-06	0.00580814723307201	0.00355447812281077
Cholesterol_in_very_large_HDL__locus026	Cholesterol_in_very_large_HDL	locus026	noUKBB	1e-05	367	0.000401676160795346	0.986724612409855	2.35889166164982e-06	0.00578757542284738	0.00708377711483997
Cholesterol_in_very_large_HDL__locus026	Cholesterol_in_very_large_HDL	locus026	noUKBB	1e-04	367	0.00037760249366704	0.927587222181303	2.2175161502382e-06	0.00544070852406575	0.0665922492848144
Cholesterol_in_very_large_HDL__locus027	Cholesterol_in_very_large_HDL	locus027	main	1e-06	1723	4.06879005136356e-07	0.971874544663867	1.15533913015465e-08	0.0275911871743888	0.000533849729346896
Cholesterol_in_very_large_HDL__locus027	Cholesterol_in_very_large_HDL	locus027	main	5e-06	1723	4.06012007535019e-07	0.96980362704859	1.15287727726489e-08	0.0275323945289187	0.00266356088171128
Cholesterol_in_very_large_HDL__locus027	Cholesterol_in_very_large_HDL	locus027	main	1e-05	1723	4.0493344265746e-07	0.96722735809385	1.14981467587302e-08	0.0274592551311105	0.00531297034345005
Cholesterol_in_very_large_HDL__locus027	Cholesterol_in_very_large_HDL	locus027	main	1e-04	1723	3.86454453216174e-07	0.923088291633344	1.09734330399656e-08	0.0262061620738828	0.0507051488648863
Cholesterol_in_very_large_HDL__locus027	Cholesterol_in_very_large_HDL	locus027	noUKBB	1e-06	1572	4.03926523164315e-07	0.964821670508407	1.43078937007794e-08	0.0341658122807207	0.00101209897645532
Cholesterol_in_very_large_HDL__locus027	Cholesterol_in_very_large_HDL	locus027	noUKBB	5e-06	1572	4.02297862146281e-07	0.960931439602546	1.42502032363403e-08	0.0340280532492633	0.0050400906001261
Cholesterol_in_very_large_HDL__locus027	Cholesterol_in_very_large_HDL	locus027	noUKBB	1e-05	1572	4.00280412601314e-07	0.956112545748057	1.41787410966176e-08	0.033857408841218	0.0100296309515704
Cholesterol_in_very_large_HDL__locus027	Cholesterol_in_very_large_HDL	locus027	noUKBB	1e-04	1572	3.67139912162113e-07	0.876952918534798	1.30048376011003e-08	0.0310542452657618	0.0919924560546907
Cholesterol_in_very_large_HDL__locus028	Cholesterol_in_very_large_HDL	locus028	main	1e-06	2878	0.00022331436028124	0.00492479053327438	0.0431522894209777	0.951644412421223	5.5193264243936e-05
Cholesterol_in_very_large_HDL__locus028	Cholesterol_in_very_large_HDL	locus028	main	5e-06	2878	0.000223265069369359	0.00492370351219835	0.0431427646609371	0.951434361348755	0.000275905408739156
Cholesterol_in_very_large_HDL__locus028	Cholesterol_in_very_large_HDL	locus028	main	1e-05	2878	0.000223203486320234	0.00492234541047592	0.0431308646221043	0.951171927869216	0.000551658611883517
Cholesterol_in_very_large_HDL__locus028	Cholesterol_in_very_large_HDL	locus028	main	1e-04	2878	0.000222100772087582	0.00489802706119002	0.0429177809509237	0.946472759232324	0.00548933198347563
Cholesterol_in_very_large_HDL__locus028	Cholesterol_in_very_large_HDL	locus028	noUKBB	1e-06	2776	2.99038756093813e-06	6.48929684419007e-05	0.0439881410567834	0.95455166116425	0.00139231442296293
Cholesterol_in_very_large_HDL__locus028	Cholesterol_in_very_large_HDL	locus028	noUKBB	5e-06	2776	2.97382556006353e-06	6.45335643920279e-05	0.0437445165713919	0.949264959984254	0.00692301605440287
Cholesterol_in_very_large_HDL__locus028	Cholesterol_in_very_large_HDL	locus028	noUKBB	1e-05	2776	2.95337926797658e-06	6.4089869198641e-05	0.0434437547597267	0.942738367133486	0.0137508348583201
Cholesterol_in_very_large_HDL__locus028	Cholesterol_in_very_large_HDL	locus028	noUKBB	1e-04	2776	2.62812860595443e-06	5.70317603360929e-05	0.0386593675496105	0.838916185760238	0.122364786801209
Cholesterol_in_very_large_HDL__locus029	Cholesterol_in_very_large_HDL	locus029	main	1e-06	2447	4.73628909058388e-114	0.971447376636039	1.28670306676586e-115	0.0263693843368549	0.00218323902708769
Cholesterol_in_very_large_HDL__locus029	Cholesterol_in_very_large_HDL	locus029	main	5e-06	2447	4.69528536953566e-114	0.963037214907566	1.27556362561002e-115	0.0261410952989852	0.0108216897934541
Cholesterol_in_very_large_HDL__locus029	Cholesterol_in_very_large_HDL	locus029	main	1e-05	2447	4.64501842109774e-114	0.952727097797401	1.26190765244728e-115	0.0258612330571648	0.0214116691454565
Cholesterol_in_very_large_HDL__locus029	Cholesterol_in_very_large_HDL	locus029	main	1e-04	2447	3.89452407277105e-114	0.798795242727242	1.05802158022626e-115	0.0216828407472427	0.179521916525536
Cholesterol_in_very_large_HDL__locus029	Cholesterol_in_very_large_HDL	locus029	noUKBB	1e-06	2351	4.71502540185692e-114	0.96708603926065	1.365069525334e-115	0.0279489194366876	0.00496504130265776
Cholesterol_in_very_large_HDL__locus029	Cholesterol_in_very_large_HDL	locus029	noUKBB	5e-06	2351	4.62320773248678e-114	0.948253566763185	1.33848695330904e-115	0.0274046583934533	0.0243417748433796
Cholesterol_in_very_large_HDL__locus029	Cholesterol_in_very_large_HDL	locus029	noUKBB	1e-05	2351	4.51334490697081e-114	0.92571990135634	1.30668004193591e-115	0.0267534323665006	0.0475266662771839
Cholesterol_in_very_large_HDL__locus029	Cholesterol_in_very_large_HDL	locus029	noUKBB	1e-04	2351	3.16118125012383e-114	0.648381290451434	9.15208683054352e-116	0.0187383083980168	0.332880401150553
Cholesterol_in_very_large_HDL__locus030	Cholesterol_in_very_large_HDL	locus030	main	1e-06	1996	9.80596197575756e-12	0.984376865759555	1.51947954347615e-13	0.0152496437467482	0.000373490483740603
